ÁREA,EQUIPAMENTO,SISTEMA,SEÇÃO,DATA INSPEÇÃO,ESPESSURA MÍNIMA,CRITICIDADE DO DANO,DANO NA CORREIA,OBSERVAÇÕES
PÁTIO,ER-313K-03,TRAYLLER,1,2017-07-10 00:00:00,2,P4 - PREVENTIVA ATÉ 90 DIAS,AVARIA,DESGASTE PREMATURO NO LADO ESQUERDO DEVIDO A FALTA DE REGULAGEM NAS GUIAS DE VEDAÇÃO
DESCARREGAMENTO,AL-313K-01,ALIMENTADOR,1,2017-07-08 00:00:00,6,---,SEM DANO,—-
DESCARREGAMENTO,TR-311K-03,TRANSPORTADOR,1,2017-07-08 00:00:00,6,---,SEM DANO,---
DESCARREGAMENTO,TR-313K-01,TRANSPORTADOR,1,2017-07-08 00:00:00,9,---,SEM DANO,--------
DESCARREGAMENTO,TR-313K-16,TRANSPORTADOR,1,2017-07-08 00:00:00,5,---,SEM DANO,——
DESCARREGAMENTO,TR-313K-17,TRANSPORTADOR,1,2017-07-08 00:00:00,10,---,SEM DANO,-------------
DESCARREGAMENTO,TR-313K-19,TRANSPORTADOR,1,2017-07-08 00:00:00,8,---,SEM DANO,--------
EMBARQUE,CN-325K-03,INTERMEDIÁRIO,1,2017-07-07 00:00:00,4,---,SEM DANO,------
EMBARQUE,CN-325K-03,LANÇA,1,2017-07-07 00:00:00,9,---,SEM DANO,---
EMBARQUE,CN-325K-03,REDLEY,1,2017-07-07 00:00:00,3,---,SEM DANO,------
EMBARQUE,CN-326K-03,LANÇA,1,2017-07-06 00:00:00,12,P4 - PREVENTIVA ATÉ 90 DIAS,AVARIA,'REPARO NO CENTRO DA CORREIA
DESCARREGAMENTO,EP-313K-03,LANÇA,1,2017-07-06 00:00:00,5,NORMAL,EMENDA,---
DESCARREGAMENTO,EP-313K-03,TRAYLLER,1,2017-07-06 00:00:00,9,---,SEM DANO,---
PÁTIO,ER-313K-01,LANÇA,1,2017-07-06 00:00:00,10,---,SEM DANO,------
DESCARREGAMENTO,TR-313K-08,TRANSPORTADOR,1,2017-07-06 00:00:00,5,---,SEM DANO,--------
DESCARREGAMENTO,TR-313K-08,TRANSPORTADOR,1,2017-07-06 00:00:00,5,---,SEM DANO,----------
DESCARREGAMENTO,TR-313K-10,TRANSPORTADOR,1,2017-07-06 00:00:00,5,---,SEM DANO,--------
DESCARREGAMENTO,TR-313K-10,TRANSPORTADOR,1,2017-07-06 00:00:00,5,---,SEM DANO,----------
DESCARREGAMENTO,TR-313K-14,TRANSPORTADOR,1,2017-07-06 00:00:00,9,---,SEM DANO,----------
DESCARREGAMENTO,TR-311K-11,TRANSPORTADOR,1,2017-07-03 00:00:00,7,P4 - PREVENTIVA ATÉ 90 DIAS,BOLHA,'BOLHA PELO RETORNO DA EMENDA
DESCARREGAMENTO,TR-311K-13,TRANSPORTADOR,1,2017-07-03 00:00:00,10,---,SEM DANO,---------
DESCARREGAMENTO,TR-313K-02,TRANSPORTADOR,1,2017-07-03 00:00:00,3,P4 - PREVENTIVA ATÉ 90 DIAS,BORDA,SOFREU UMA PARTE DA BORDA ESQUERDA DEVIDO A PASSARELA DO TR13-04 QUE CEDEU.
DESCARREGAMENTO,TR-311K-05,TRANSPORTADOR,1,2017-06-28 00:00:00,6,---,SEM DANO,---
DESCARREGAMENTO,TR-313K-06,TRANSPORTADOR,1,2017-06-27 00:00:00,5,---,SEM DANO,--------
PÁTIO,RP-313K-08,LANÇA,1,2017-06-26 00:00:00,5,P3 - PREVENTIVA ATÉ 60 DIAS,EMENDA,'EMENDA ABRINDO NO FECHAMENTO PELO RETORNO
DESCARREGAMENTO,TR-311K-08,TRANSPORTADOR,1,2017-06-26 00:00:00,8,P4 - PREVENTIVA ATÉ 90 DIAS,BOLHA,'EMENDA SEM COBERTURA INFERIOR PELO RETORNO E COM BOLHA
DESCARREGAMENTO,TR-311K-14,TRANSPORTADOR,1,2017-06-26 00:00:00,10,P4 - PREVENTIVA ATÉ 90 DIAS,EMENDA,'AVARIA NA EMENDA 02 PELA CARGA NO FECHAMENTO
DESCARREGAMENTO,TR-313K-84,TRANSPORTADOR,1,2017-06-26 00:00:00,6,---,SEM DANO,-------
DESCARREGAMENTO,TR-313K-57,TRANSPORTADOR,1,2017-06-25 00:00:00,8,---,SEM DANO,--------
PÁTIO,RP-313K-02,LANÇA,1,2017-06-23 00:00:00,5,P4 - PREVENTIVA ATÉ 90 DIAS,EMENDA,CABOS EXPOSTOS PELO RETORNO
EMBARQUE,TR-313K-03,TRANSPORTADOR,1,2017-06-23 00:00:00,6,P2 - OPORTUNIDADE ATÉ 30 DIAS,EMENDA,"AVARIA DE CABOS EXPOSTOS PELO RETORNO, DESGASTE PREMATURO, 3 EMENDAS AVARIADAS 1, 6 E 9"
DESCARREGAMENTO,TR-311K-08,TRANSPORTADOR,1,2017-06-22 00:00:00,10,---,SEM DANO,-------
DESCARREGAMENTO,TR-313K-56,TRANSPORTADOR,1,2017-06-20 00:00:00,9,---,SEM DANO,----------
DESCARREGAMENTO,TR-313K-59,TRANSPORTADOR,1,2017-06-20 00:00:00,9,---,SEM DANO,---------
DESCARREGAMENTO,AL-313K-01,ALIMENTADOR,1,2017-06-19 00:00:00,7,---,SEM DANO,———
DESCARREGAMENTO,AL-313K-02,ALIMENTADOR,1,2017-06-19 00:00:00,5,---,SEM DANO,---
PÁTIO,RP-313K-04,LANÇA,1,2017-06-19 00:00:00,11,P4 - PREVENTIVA ATÉ 90 DIAS,EMENDA,AVARIA NO FECHAMENTO PELO RETORNO
EMBARQUE,AM-314K-06,AMOSTRADOR,1,2017-06-14 00:00:00,2,---,SEM DANO,SEM OBSERVAÇÕES
EMBARQUE,AM-314K-06,AMOSTRADOR,1,2017-06-14 00:00:00,3,---,SEM DANO,SEM OBSERVAÇÕES
EMBARQUE,CN-325K-02,INTERMEDIÁRIO,1,2017-06-14 00:00:00,10,---,SEM DANO,---
EMBARQUE,CN-325K-02,LANÇA,1,2017-06-14 00:00:00,6,---,SEM DANO,—
DESCARREGAMENTO,TR-313K-16,TRANSPORTADOR,1,2017-06-12 00:00:00,6,---,SEM DANO,——
DESCARREGAMENTO,TR-313K-61,TRANSPORTADOR,1,2017-06-12 00:00:00,11,---,SEM DANO,-------
PÁTIO,ER-313K-03,LANÇA,1,2017-06-08 00:00:00,8,---,SEM DANO,-----
PÁTIO,ER-313K-03,TRAYLLER,1,2017-06-08 00:00:00,7,---,SEM DANO,-------
DESCARREGAMENTO,TR-311K-11,TRANSPORTADOR,1,2017-06-08 00:00:00,7,P4 - PREVENTIVA ATÉ 90 DIAS,BOLHA,'BOLHA PROXIMO A EMENDA PELO RETORNO
DESCARREGAMENTO,TR-313K-23,TRANSPORTADOR,1,2017-06-07 00:00:00,5,---,SEM DANO,-------------
DESCARREGAMENTO,TR-313K-60,TRANSPORTADOR,1,2017-06-07 00:00:00,5,---,SEM DANO,-------
PÁTIO,RP-313K-06,LANÇA,1,2017-06-05 00:00:00,11,---,SEM DANO,-------
DESCARREGAMENTO,TR-311K-10,TRANSPORTADOR,1,2017-06-05 00:00:00,9,---,SEM DANO,---------
PÁTIO,RP-313K-03,LANÇA,1,2017-06-03 00:00:00,14,---,SEM DANO,--------
EMBARQUE,CN-325K-01,REDLEY,1,2017-06-02 00:00:00,5,P4 - PREVENTIVA ATÉ 90 DIAS,EMENDA,EMENDA ESTAVA COM PEQUENA ABERTURA NA BORDA.
PÁTIO,RP-313K-04,LANÇA,1,2017-06-01 00:00:00,12,---,SEM DANO,-----------
PÁTIO,RP-313K-04,LANÇA,1,2017-06-01 00:00:00,12,---,SEM DANO,-------------
DESCARREGAMENTO,TR-311K-05,TRANSPORTADOR,1,2017-05-30 00:00:00,10,---,SEM DANO,---
PÁTIO,RP-313K-05,LANÇA,1,2017-05-29 00:00:00,6,---,SEM DANO,-----------
DESCARREGAMENTO,TR-311K-04,TRANSPORTADOR,1,2017-05-29 00:00:00,4,---,SEM DANO,---
DESCARREGAMENTO,TR-311K-06,TRANSPORTADOR,1,2017-05-29 00:00:00,4,---,SEM DANO,----
DESCARREGAMENTO,TR-313K-82,TRANSPORTADOR,1,2017-05-28 00:00:00,10,---,SEM DANO,-----------
EMBARQUE,AL-3000KP-01,ALIMENTADOR,1,2017-05-26 00:00:00,3,---,SEM DANO,SEM OBSERVAÇÕES
EMBARQUE,AL-3000KP-02,ALIMENTADOR,1,2017-05-26 00:00:00,3,---,SEM DANO,SEM OBSERVAÇÕES
EMBARQUE,AL-3000KP-03,ALIMENTADOR,1,2017-05-26 00:00:00,2,---,SEM DANO,SEM OBSERVAÇÕES
EMBARQUE,AL-3000KP-04,ALIMENTADOR,1,2017-05-26 00:00:00,4,---,SEM DANO,SEM OBSERVAÇÕES
EMBARQUE,AL-314K-206,ALIMENTADOR,1,2017-05-26 00:00:00,4,---,SEM DANO,SEM OBSERVAÇÕES
EMBARQUE,AL-314K-207,ALIMENTADOR,1,2017-05-26 00:00:00,4,---,SEM DANO,SEM OBSERVAÇÕES
EMBARQUE,AL-314K-210,ALIMENTADOR,1,2017-05-26 00:00:00,3,---,SEM DANO,SEM OBSERVAÇÕES
EMBARQUE,AL-314K-211,ALIMENTADOR,1,2017-05-26 00:00:00,4,---,SEM DANO,SEM OBSERVAÇÕES
EMBARQUE,AM-3000KP-01,AMOSTRADOR,1,2017-05-26 00:00:00,2,---,SEM DANO,SEM OBSERVAÇÕES
EMBARQUE,AM-314K-203,AMOSTRADOR,1,2017-05-26 00:00:00,4,---,SEM DANO,----
EMBARQUE,CN-326K-01,LANÇA,1,2017-05-26 00:00:00,3,---,SEM DANO,------
EMBARQUE,CN-326K-01,REDLEY,1,2017-05-26 00:00:00,3,---,SEM DANO,----
EMBARQUE,CN-326K-03,LANÇA,1,2017-05-26 00:00:00,11,---,SEM DANO,-------
EMBARQUE,CN-326K-04,LANÇA,1,2017-05-26 00:00:00,10,---,SEM DANO,------
EMBARQUE,CN-326K-04,REDLEY,1,2017-05-26 00:00:00,3,---,SEM DANO,-------
DESCARREGAMENTO,TR-311K-11,TRANSPORTADOR,1,2017-05-26 00:00:00,7,---,SEM DANO,------
DESCARREGAMENTO,TR-311K-13,TRANSPORTADOR,1,2017-05-26 00:00:00,10,---,SEM DANO,--------
DESCARREGAMENTO,TR-313K-17,TRANSPORTADOR,1,2017-05-25 00:00:00,12,---,SEM DANO,---------
PÁTIO,ER-313K-04,LANÇA,1,2017-05-23 00:00:00,9,---,SEM DANO,--------
PÁTIO,ER-313K-04,TRAYLLER,1,2017-05-23 00:00:00,7,---,SEM DANO,--------
DESCARREGAMENTO,TR-313K-17,TRANSPORTADOR,1,2017-05-23 00:00:00,8,---,SEM DANO,---------
EMBARQUE,AM-314K-01,AMOSTRADOR,1,2017-05-22 00:00:00,4,---,SEM DANO,SEM OBSERVAÇÕES
DESCARREGAMENTO,TR-311K-07,TRANSPORTADOR,1,2017-05-22 00:00:00,12,---,SEM DANO,——
PÁTIO,ER-313K-01,LANÇA,1,2017-05-20 00:00:00,6,P4 - PREVENTIVA ATÉ 90 DIAS,AVARIA,"'RANHURAS NO SENTIDO LONGITUDINAL NO LADO DIREITO CARGA DA CORREIA, DEVIDO PEDRA PRESA NA VEDAÇÃO DA GUIA DE MATERIAL."
DESCARREGAMENTO,TR-311K-02,TRANSPORTADOR,1,2017-05-19 00:00:00,8,---,SEM DANO,—
DESCARREGAMENTO,TR-311K-02,TRANSPORTADOR,1,2017-05-19 00:00:00,8,---,SEM DANO,—
DESCARREGAMENTO,TR-311K-03,TRANSPORTADOR,1,2017-05-19 00:00:00,7,---,SEM DANO,—-
DESCARREGAMENTO,TR-311K-03,TRANSPORTADOR,1,2017-05-19 00:00:00,7,---,SEM DANO,----
DESCARREGAMENTO,TR-311K-03,TRANSPORTADOR,1,2017-05-19 00:00:00,7,---,SEM DANO,-----
PÁTIO,ER-313K-02,LANÇA,1,2017-05-18 00:00:00,9,---,SEM DANO,---------
DESCARREGAMENTO,TR-311K-09,TRANSPORTADOR,1,2017-05-16 00:00:00,8,---,SEM DANO,"CORREIA APRESENTANDO DESPRENDIMENTO DE BORRACHA PELO RETORNO. TAL PROBLEMA INICIOU-SE COM BOLHAS, QUE AO LONGO DA OPERAÇÃO, ACARRETARAM NO EVENTO. A TROCA DA CORREIA SERÁ REALIZADA NO MÊS DE JUNHO, MESMO COM A ESPESSURA MÍNIMA DE 8,43 MM."
DESCARREGAMENTO,EP-313K-03,LANÇA,1,2017-05-15 00:00:00,5,---,SEM DANO,---
DESCARREGAMENTO,EP-313K-03,TRAYLLER,1,2017-05-15 00:00:00,9,---,SEM DANO,---
PÁTIO,RP-313K-07,LANÇA,1,2017-05-15 00:00:00,13,---,SEM DANO,CORREIA SERÁ INSTALADA NA PARADA DO MÊS DE MAIO DIA 16/05/2017
DESCARREGAMENTO,TR-313K-06,TRANSPORTADOR,1,2017-05-15 00:00:00,5,---,SEM DANO,--------
EMBARQUE,AM-314K-08,AMOSTRADOR,1,2017-05-13 00:00:00,4,---,SEM DANO,----
EMBARQUE,CN-325K-01,LANÇA,1,2017-05-13 00:00:00,8,---,SEM DANO,—
EMBARQUE,CN-325K-01,REDLEY,1,2017-05-13 00:00:00,3,---,SEM DANO,——
EMBARQUE,CN-325K-02,INTERMEDIÁRIO,1,2017-05-13 00:00:00,12,---,SEM DANO,---
EMBARQUE,CN-325K-02,LANÇA,1,2017-05-13 00:00:00,10,---,SEM DANO,---
EMBARQUE,CN-325K-02,REDLEY,1,2017-05-13 00:00:00,2,---,SEM DANO,—-
PÁTIO,RP-313K-08,LANÇA,1,2017-05-12 00:00:00,14,---,SEM DANO,"CORREIA NOVA COM ESPESSURA INICIAL DE 14,00 MM INSERIDA NO EQUIPAMENTO NESTA DATA."
DESCARREGAMENTO,TR-311K-02,TRANSPORTADOR,1,2017-05-11 00:00:00,7,---,SEM DANO,—-
DESCARREGAMENTO,TR-311K-08,TRANSPORTADOR,1,2017-05-11 00:00:00,10,---,SEM DANO,------
DESCARREGAMENTO,TR-313K-08,TRANSPORTADOR,1,2017-05-11 00:00:00,5,---,SEM DANO,-------
DESCARREGAMENTO,TR-313K-10,TRANSPORTADOR,1,2017-05-11 00:00:00,5,---,SEM DANO,-----------
DESCARREGAMENTO,TR-313K-14,TRANSPORTADOR,1,2017-05-11 00:00:00,9,---,SEM DANO,MEDIÇÃO REALIZADA NA TROCA DA CORREIA
DESCARREGAMENTO,TR-313K-59,TRANSPORTADOR,1,2017-05-11 00:00:00,9,---,SEM DANO,---------
EMBARQUE,AM-314K-06,AMOSTRADOR,1,2017-05-10 00:00:00,2,---,SEM DANO,SEM OBSERVAÇÕES
PÁTIO,RP-313K-02,LANÇA,1,2017-05-10 00:00:00,9,---,SEM DANO,CORREIA COM DESGASTE PELO RETORNO (PERDA DE TENSÃO NA BORDA)
EMBARQUE,TR-313K-03,TRANSPORTADOR,1,2017-05-10 00:00:00,2,---,SEM DANO,"FOI TROCADO UM TRECHO DE 400 MTS EM MAIO/2017, SERÁ TROCADA MAIS 400 MTS EM JUNHO/2017."
DESCARREGAMENTO,TR-313K-17,TRANSPORTADOR,1,2017-05-10 00:00:00,2,---,SEM DANO,MEDIÇÃO REALIZADA EM OPORTUNIDADE. FEITO REPARO EM UMA EMENDA PELO RETORNO
EMBARQUE,TR-313K-21,TRANSPORTADOR,1,2017-05-10 00:00:00,6,---,SEM DANO,------------
DESCARREGAMENTO,TR-311K-10,TRANSPORTADOR,1,2017-05-09 00:00:00,10,---,SEM DANO,------
PÁTIO,ER-313K-01,LANÇA,1,2017-05-08 00:00:00,12,---,SEM DANO,--------
DESCARREGAMENTO,TR-313K-19,TRANSPORTADOR,1,2017-05-05 00:00:00,8,---,SEM DANO,----------
PÁTIO,RP-313K-08,LANÇA,1,2017-05-04 00:00:00,8,---,SEM DANO,CORREIA COM BORDA AVARIADA DO LADO DIREITO.
DESCARREGAMENTO,TR-311K-11,TRANSPORTADOR,1,2017-05-04 00:00:00,8,---,SEM DANO,--------
DESCARREGAMENTO,TR-311K-14,TRANSPORTADOR,1,2017-05-04 00:00:00,11,---,SEM DANO,--------
DESCARREGAMENTO,TR-313K-84,TRANSPORTADOR,1,2017-05-04 00:00:00,8,---,SEM DANO,-------
EMBARQUE,CN-325K-02,LANÇA,1,2017-05-03 00:00:00,10,---,SEM DANO,---
EMBARQUE,CN-325K-03,INTERMEDIÁRIO,1,2017-05-03 00:00:00,5,---,SEM DANO,-----
EMBARQUE,CN-325K-03,REDLEY,1,2017-05-03 00:00:00,2,---,SEM DANO,-----
DESCARREGAMENTO,TR-313K-64,TRANSPORTADOR,1,2017-05-02 00:00:00,3,---,SEM DANO,MEDIÇÃO REALIZADA EM OPORTUNIDADE
PÁTIO,RP-313K-03,LANÇA,1,2017-04-28 00:00:00,7,---,SEM DANO,-----------
EMBARQUE,AL-3000KP-01,ALIMENTADOR,1,2017-04-26 00:00:00,3,---,SEM DANO,SEM OBSERVAÇÕES
EMBARQUE,AL-3000KP-02,ALIMENTADOR,1,2017-04-26 00:00:00,3,---,SEM DANO,SEM OBSERVAÇÕES
EMBARQUE,AL-3000KP-03,ALIMENTADOR,1,2017-04-26 00:00:00,2,---,SEM DANO,SEM OBSERVAÇÕES
EMBARQUE,AL-3000KP-04,ALIMENTADOR,1,2017-04-26 00:00:00,4,---,SEM DANO,SEM OBSERVAÇÕES
EMBARQUE,AM-314K-01,AMOSTRADOR,1,2017-04-26 00:00:00,2,---,SEM DANO,CORREIA APRESENTA CORTE LONGITUDINAL NA COBERTURA SUPERIOR EM TODA SUA EXTENÇÃO LADO ESQUERDO DEVIDO PEDRA PRESA ENTRE A GUIA E A CORREIA.
EMBARQUE,CN-326K-03,LANÇA,1,2017-04-26 00:00:00,11,---,SEM DANO,-----
EMBARQUE,CN-326K-03,REDLEY,1,2017-04-26 00:00:00,3,---,SEM DANO,-----
EMBARQUE,CN-326K-04,LANÇA,1,2017-04-26 00:00:00,10,---,SEM DANO,------
EMBARQUE,CN-326K-04,REDLEY,1,2017-04-26 00:00:00,4,---,SEM DANO,--------
DESCARREGAMENTO,TR-311K-07,TRANSPORTADOR,1,2017-04-26 00:00:00,14,---,SEM DANO,——
EMBARQUE,AL-314K-206,ALIMENTADOR,1,2017-04-25 00:00:00,4,---,SEM DANO,SEM OBSERVAÇÕES
EMBARQUE,AL-314K-207,ALIMENTADOR,1,2017-04-25 00:00:00,4,---,SEM DANO,SEM OBSERVAÇÕES
EMBARQUE,AL-314K-210,ALIMENTADOR,1,2017-04-25 00:00:00,3,---,SEM DANO,SEM OBSERVAÇÕES
EMBARQUE,AL-314K-211,ALIMENTADOR,1,2017-04-25 00:00:00,4,---,SEM DANO,SEM OBSERVAÇÕES
EMBARQUE,AM-314K-203,AMOSTRADOR,1,2017-04-25 00:00:00,4,---,SEM DANO,---
EMBARQUE,CN-326K-01,LANÇA,1,2017-04-25 00:00:00,4,---,SEM DANO,OBS: CORREIA APRESENTA DESGASTE PREMATURO PELO RETORNO NA BORDA LADO ESQUERDO COM 02 CABOS EXPOSTOS EM ALGUNS TRECHOS.
EMBARQUE,CN-326K-01,REDLEY,1,2017-04-25 00:00:00,3,---,SEM DANO,-----
CARREGAMENTO,CN-326K-02,REDLEY,1,2017-04-25 00:00:00,3,---,SEM DANO,—
PÁTIO,RP-313K-07,LANÇA,1,2017-04-25 00:00:00,3,---,SEM DANO,CORREIA EM FINAL DE VIDA ÚTIL.
DESCARREGAMENTO,TR-311K-08,TRANSPORTADOR,1,2017-04-24 00:00:00,14,---,SEM DANO,----------
PÁTIO,RP-313K-02,LANÇA,1,2017-04-18 00:00:00,10,---,SEM DANO,---------
EMBARQUE,TR-313K-03,TRANSPORTADOR,1,2017-04-18 00:00:00,3,---,SEM DANO,TROCADO 400 MTS DE CORREIA NA PARADA DO MÊS 04/2017.
DESCARREGAMENTO,TR-311K-14,TRANSPORTADOR,1,2017-04-14 00:00:00,14,---,SEM DANO,----------
DESCARREGAMENTO,TR-311K-13,TRANSPORTADOR,1,2017-04-13 00:00:00,10,---,SEM DANO,----------
DESCARREGAMENTO,AL-313K-01,ALIMENTADOR,1,2017-04-12 00:00:00,7,---,SEM DANO,MEDIÇÃO REALIZADA CONFORME OPORTUNIDADE
DESCARREGAMENTO,AL-313K-02,ALIMENTADOR,1,2017-04-12 00:00:00,5,---,SEM DANO,—
PÁTIO,RP-313K-06,LANÇA,1,2017-04-12 00:00:00,15,---,SEM DANO,PRIMEIRA MEDIÇÃO CORREIA NOVA.
DESCARREGAMENTO,TR-311K-11,TRANSPORTADOR,1,2017-04-12 00:00:00,8,---,SEM DANO,-------
DESCARREGAMENTO,TR-311K-12,TRANSPORTADOR,1,2017-04-12 00:00:00,7,---,SEM DANO,-------
DESCARREGAMENTO,TR-313K-01,TRANSPORTADOR,1,2017-04-12 00:00:00,9,---,SEM DANO,-------
DESCARREGAMENTO,TR-313K-02,TRANSPORTADOR,1,2017-04-12 00:00:00,4,---,SEM DANO,-------
DESCARREGAMENTO,TR-313K-56,TRANSPORTADOR,1,2017-04-12 00:00:00,3,---,SEM DANO,----------
DESCARREGAMENTO,TR-313K-60,TRANSPORTADOR,1,2017-04-12 00:00:00,8,---,SEM DANO,---------
DESCARREGAMENTO,TR-313K-61,TRANSPORTADOR,1,2017-04-12 00:00:00,14,---,SEM DANO,----------
DESCARREGAMENTO,TR-313K-19,TRANSPORTADOR,1,2017-04-09 00:00:00,8,---,SEM DANO,MEDIÇÃO REALIZADA EM OPORTUNIDADE
DESCARREGAMENTO,TR-313K-57,TRANSPORTADOR,1,2017-04-09 00:00:00,9,---,SEM DANO,FEITO MEDIÇÃO EM OPORTUNIDADE
DESCARREGAMENTO,TR-313K-59,TRANSPORTADOR,1,2017-04-09 00:00:00,10,---,SEM DANO,-----------
EMBARQUE,CN-325K-01,INTERMEDIÁRIO,1,2017-04-08 00:00:00,7,---,SEM DANO,—
EMBARQUE,CN-325K-01,LANÇA,1,2017-04-08 00:00:00,9,---,SEM DANO,—
EMBARQUE,CN-325K-02,INTERMEDIÁRIO,1,2017-04-08 00:00:00,12,---,SEM DANO,---
PÁTIO,ER-313K-03,LANÇA,1,2017-04-07 00:00:00,12,---,SEM DANO,CORREIA NOVA
PÁTIO,ER-313K-03,TRAYLLER,1,2017-04-07 00:00:00,7,---,SEM DANO,----------
DESCARREGAMENTO,TR-313K-23,TRANSPORTADOR,1,2017-04-07 00:00:00,4,---,SEM DANO,---------
EMBARQUE,CN-325K-03,LANÇA,1,2017-04-05 00:00:00,12,---,SEM DANO,---
PÁTIO,RP-313K-05,LANÇA,1,2017-04-04 00:00:00,13,---,SEM DANO,----------
PÁTIO,RP-313K-08,LANÇA,1,2017-04-04 00:00:00,8,---,SEM DANO,CORREIA COM AVARIA EM TODA A EXTENÇÃO LADO DIREITO SENTIDO FLUXO.
PÁTIO,ER-313K-01,LANÇA,1,2017-04-03 00:00:00,7,---,SEM DANO,--------
PÁTIO,RP-313K-02,LANÇA,1,2017-04-03 00:00:00,12,---,SEM DANO,SEM OBSERVAÇÕES
DESCARREGAMENTO,TR-313K-23,TRANSPORTADOR,1,2017-04-01 00:00:00,4,---,SEM DANO,--------
DESCARREGAMENTO,TR-311K-11,TRANSPORTADOR,1,2017-03-28 00:00:00,9,---,SEM DANO,------
PÁTIO,ER-313K-03,LANÇA,1,2017-03-27 00:00:00,7,---,SEM DANO,------------
PÁTIO,ER-313K-03,TRAYLLER,1,2017-03-27 00:00:00,7,---,SEM DANO,-------
PÁTIO,ER-313K-04,TRAYLLER,1,2017-03-27 00:00:00,8,---,SEM DANO,-------
PÁTIO,RP-313K-03,LANÇA,1,2017-03-27 00:00:00,8,---,SEM DANO,---------------
DESCARREGAMENTO,TR-311K-14,TRANSPORTADOR,1,2017-03-27 00:00:00,4,---,SEM DANO,"CORREIA COM RISCO PELO RETORNO, COMPROMETENDO A OPERAÇAO DA MESMA."
DESCARREGAMENTO,EP-313K-03,TRAYLLER,1,2017-03-24 00:00:00,11,---,SEM DANO,MEDIÇÃO INICIAL
DESCARREGAMENTO,TR-311K-02,TRANSPORTADOR,1,2017-03-24 00:00:00,10,---,SEM DANO,----
DESCARREGAMENTO,TR-311K-06,TRANSPORTADOR,1,2017-03-24 00:00:00,4,---,SEM DANO,-----
DESCARREGAMENTO,TR-311K-07,TRANSPORTADOR,1,2017-03-24 00:00:00,2,---,SEM DANO,——
DESCARREGAMENTO,EP-313K-03,LANÇA,1,2017-03-23 00:00:00,6,---,SEM DANO,---
DESCARREGAMENTO,TR-311K-12,TRANSPORTADOR,1,2017-03-23 00:00:00,10,---,SEM DANO,----------
DESCARREGAMENTO,TR-313K-06,TRANSPORTADOR,1,2017-03-23 00:00:00,5,---,SEM DANO,-----
PÁTIO,ER-313K-02,LANÇA,1,2017-03-20 00:00:00,12,---,SEM DANO,"CORREIA NOVA, TROCADA DIA 20/03/2017."
DESCARREGAMENTO,TR-311K-04,TRANSPORTADOR,1,2017-03-20 00:00:00,5,---,SEM DANO,---
DESCARREGAMENTO,TR-311K-05,TRANSPORTADOR,1,2017-03-20 00:00:00,12,---,SEM DANO,---
DESCARREGAMENTO,TR-313K-02,TRANSPORTADOR,1,2017-03-20 00:00:00,3,---,SEM DANO,------
DESCARREGAMENTO,TR-313K-16,TRANSPORTADOR,1,2017-03-20 00:00:00,6,---,SEM DANO,——
EMBARQUE,CN-325K-03,INTERMEDIÁRIO,1,2017-03-19 00:00:00,5,---,SEM DANO,------
PÁTIO,ER-313K-01,LANÇA,1,2017-03-16 00:00:00,7,---,SEM DANO,-----
DESCARREGAMENTO,TR-313K-08,TRANSPORTADOR,1,2017-03-16 00:00:00,6,---,SEM DANO,--------
DESCARREGAMENTO,TR-313K-10,TRANSPORTADOR,1,2017-03-16 00:00:00,7,---,SEM DANO,---------
DESCARREGAMENTO,TR-313K-14,TRANSPORTADOR,1,2017-03-16 00:00:00,2,---,SEM DANO,--------
EMBARQUE,AM-314K-203,AMOSTRADOR,1,2017-03-15 00:00:00,6,---,SEM DANO,CORREIA NOVA
EMBARQUE,CN-326K-03,LANÇA,1,2017-03-15 00:00:00,13,---,SEM DANO,------
EMBARQUE,CN-326K-03,REDLEY,1,2017-03-15 00:00:00,5,---,SEM DANO,----
EMBARQUE,CN-326K-04,LANÇA,1,2017-03-15 00:00:00,12,---,SEM DANO,-----
EMBARQUE,CN-326K-04,REDLEY,1,2017-03-15 00:00:00,5,---,SEM DANO,------
EMBARQUE,AL-3000KP-01,ALIMENTADOR,1,2017-03-13 00:00:00,5,---,SEM DANO,SEM OBSERVAÇÕES
EMBARQUE,AL-3000KP-02,ALIMENTADOR,1,2017-03-13 00:00:00,5,---,SEM DANO,SEM OBSERVAÇÕES
EMBARQUE,AL-3000KP-03,ALIMENTADOR,1,2017-03-13 00:00:00,6,---,SEM DANO,SEM OBSERVAÇÕES
EMBARQUE,AL-3000KP-04,ALIMENTADOR,1,2017-03-13 00:00:00,6,---,SEM DANO,SEM OBSERVAÇÕES
EMBARQUE,AM-3000KP-01,AMOSTRADOR,1,2017-03-13 00:00:00,5,---,SEM DANO,SEM OBSERVAÇÕES
PÁTIO,RP-313K-07,LANÇA,1,2017-03-13 00:00:00,5,---,SEM DANO,--------
PÁTIO,RP-313K-07,LANÇA,1,2017-03-13 00:00:00,5,---,SEM DANO,---------
DESCARREGAMENTO,TR-313K-60,TRANSPORTADOR,1,2017-03-12 00:00:00,12,---,SEM DANO,----------
EMBARQUE,CN-325K-01,INTERMEDIÁRIO,1,2017-03-10 00:00:00,7,---,SEM DANO,—
EMBARQUE,CN-325K-01,LANÇA,1,2017-03-10 00:00:00,10,---,SEM DANO,—-
